mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
4.488212029139201,0.12217975402718044,0.3707416852315267,0.031747667857579646,1,2051,"{'max_features': 1, 'n_estimators': 2051}",0.8256425582785416,0.8543022842939992,0.8851047461238016,0.8550165295654475,0.02428058971781214,6984
4.446074724197388,0.07522112421979286,0.369854211807251,0.014316229278751274,1,2101,"{'max_features': 1, 'n_estimators': 2101}",0.8259713090257024,0.8549236596046869,0.884956799621257,0.8552839227505488,0.024082073102209788,6965
4.876595417658488,0.29926135412940663,0.4185158411661784,0.058845273276396375,1,2151,"{'max_features': 1, 'n_estimators': 2151}",0.8267184698147041,0.8547757131021422,0.8853118712273642,0.8556020180480702,0.023927790776612716,6948
5.066140969594319,0.15340341313849484,0.30564339955647785,0.04696338216177463,1,2201,"{'max_features': 1, 'n_estimators': 2201}",0.8265092647937837,0.8553083205113031,0.885400639128891,0.8557394081446592,0.024044235209021964,6940
4.943172852198283,0.05119448820240718,0.4004557132720947,0.024696816897322563,1,2251,"{'max_features': 1, 'n_estimators': 2251}",0.8271069934249851,0.854864481003669,0.8857261214344893,0.8558991986210477,0.023942340773330767,6934
5.151519934336345,0.06396852194669364,0.416919469833374,0.026883044606510267,1,2301,"{'max_features': 1, 'n_estimators': 2301}",0.8269874476987448,0.8548053024026512,0.8855485856314357,0.8557804452442772,0.02391742595771395,6936
5.230179309844971,0.012388421132850293,0.44418128331502277,0.029339037520285213,1,2351,"{'max_features': 1, 'n_estimators': 2351}",0.8272863120143454,0.8545685879985797,0.8853710498283821,0.8557419832804357,0.023727506317871624,6939
5.177804311116536,0.2951979666505242,0.5121663411458334,0.0386513509370021,1,2401,"{'max_features': 1, 'n_estimators': 2401}",0.8272265391512252,0.8542135163924724,0.8855485856314357,0.8556628803917111,0.023831922127148058,6944
5.359769423802693,0.11677415566153225,0.5176785786946615,0.10288297688766854,1,2451,"{'max_features': 1, 'n_estimators': 2451}",0.8279438135086671,0.8537400875843295,0.8851639247248195,0.855615941939272,0.02339764096467749,6945
5.2754606405893965,0.04475283333433728,0.4745663007100423,0.14681068345529938,1,2501,"{'max_features': 1, 'n_estimators': 2501}",0.827495517035266,0.8545389986980707,0.8850159782222748,0.8556834979852038,0.02349657099458321,6943
5.727731545766194,0.1883528520524301,0.4673108259836833,0.0550524295343503,1,2551,"{'max_features': 1, 'n_estimators': 2551}",0.8272863120143454,0.8547461238016333,0.8851047461238016,0.8557123939799268,0.02361416367720125,6942
5.526750644048055,0.14576347922266497,0.5759853521982828,0.02617593604234978,1,2601,"{'max_features': 1, 'n_estimators': 2601}",0.8267184698147041,0.8545981772990886,0.8848976210202391,0.8554047560446773,0.023758385687356113,6957
5.8884585698445635,0.007230687559117163,0.5338187217712402,0.05261747831825865,1,2651,"{'max_features': 1, 'n_estimators': 2651}",0.8272564255827853,0.8548348917031601,0.8847496745176944,0.8556136639345465,0.023477979511507357,6946
5.783209005991618,0.14515446742450766,0.5170836448669434,0.04509705734862797,1,2701,"{'max_features': 1, 'n_estimators': 2701}",0.8275254034668261,0.8552195526097762,0.8852526926263463,0.8559992162343163,0.023573514586675268,6932
6.0719077587127686,0.1748997430837196,0.49022984504699707,0.029540567937026856,1,2751,"{'max_features': 1, 'n_estimators': 2751}",0.8273161984459055,0.8552491419102853,0.8857853000355072,0.856116880130566,0.023877795646276206,6930
6.244284709294637,0.04656784891220084,0.4729526837666829,0.009701275566356578,1,2801,"{'max_features': 1, 'n_estimators': 2801}",0.8269874476987448,0.8552787312107941,0.8855189963309267,0.8559283917468218,0.02389981994952295,6933
6.223582983016968,0.14564299554312707,0.4544629255930583,0.026130954347890072,1,2851,"{'max_features': 1, 'n_estimators': 2851}",0.8273161984459055,0.854923659604687,0.884986388921766,0.8557420823241194,0.023550868054649534,6938
6.347103118896484,0.139987470157885,0.5411332448323568,0.055721881807708026,1,2901,"{'max_features': 1, 'n_estimators': 2901}",0.8271966527196652,0.854923659604687,0.8851639247248194,0.8557614123497239,0.023672452741196115,6937
6.365208228429158,0.06393530163372338,0.5402606328328451,0.10459696339239731,1,2951,"{'max_features': 1, 'n_estimators': 2951}",0.827495517035266,0.8549828382057048,0.8846904959166765,0.8557229503858824,0.023355616410058382,6941
7.049769798914592,0.43544415409320053,0.5532426039377848,0.10187883994566727,1,3001,"{'max_features': 1, 'n_estimators': 3001}",0.8271966527196652,0.854894070304178,0.8846904959166766,0.8555937396468399,0.023476976725896482,6949
6.436974763870239,0.09097137122421045,0.585615317026774,0.05924429845692399,1,3051,"{'max_features': 1, 'n_estimators': 3051}",0.8275851763299462,0.8554266777133388,0.8843946029115871,0.8558021523182907,0.023193870929161933,6935
6.6107291380564375,0.10922673912275037,0.5302115281422933,0.06130413374755632,1,3101,"{'max_features': 1, 'n_estimators': 3101}",0.827913927077107,0.8552491419102852,0.884956799621257,0.8560399562028831,0.023294367952448183,6931
6.742692708969116,0.13642126765523085,0.5921266078948975,0.07325123141277592,1,3151,"{'max_features': 1, 'n_estimators': 3151}",0.8271966527196654,0.8547165345011244,0.8841578885075158,0.8553570252427685,0.023258736952127202,6960
7.223373651504517,0.1790658244077141,0.5691998799641927,0.08368046728358855,1,3201,"{'max_features': 1, 'n_estimators': 3201}",0.8274656306037059,0.8546573559001064,0.8837732276008996,0.8552987380349041,0.022991953638635144,6964
7.035760720570882,0.049542473548727615,0.6077283223470052,0.05665988104083678,1,3251,"{'max_features': 1, 'n_estimators': 3251}",0.8276449491930664,0.8546573559001064,0.8839507634039532,0.855417689499042,0.022993038930278837,6955
7.234146277109782,0.2971955710573623,0.5358338356018066,0.04656374124550763,1,3301,"{'max_features': 1, 'n_estimators': 3301}",0.827525403466826,0.8546277665995976,0.8839507634039532,0.8553679778234589,0.023041502345413394,6958
7.48511528968811,0.12962444526672873,0.5931011041005453,0.03101706153248251,1,3351,"{'max_features': 1, 'n_estimators': 3351}",0.8274357441721458,0.8544798200970529,0.8834773345958101,0.8551309662883363,0.02288351601517641,6978
7.326176722844441,0.1024658140043026,0.6264323393503824,0.08293681635061327,1,3401,"{'max_features': 1, 'n_estimators': 3401}",0.8273161984459055,0.8545981772990886,0.8838324062019174,0.8552489273156372,0.023077233246473344,6972
7.415902614593506,0.19694007437976785,0.6385151545206705,0.12429274982865059,1,3451,"{'max_features': 1, 'n_estimators': 3451}",0.8273759713090256,0.8543318735945082,0.8837436383003906,0.8551504944013081,0.02301928286649186,6977
7.340819358825684,0.1816689087138487,0.7196649710337321,0.05594527291748263,1,3501,"{'max_features': 1, 'n_estimators': 3501}",0.827495517035266,0.854894070304178,0.8834477452953012,0.8552791108782484,0.022844024076309775,6967
7.441585620244344,0.2991054542571782,0.6232028007507324,0.04349907452710503,1,3551,"{'max_features': 1, 'n_estimators': 3551}",0.8276449491930663,0.8552491419102852,0.8839211741034442,0.8556050884022652,0.022976051241379192,6947
7.579494158426921,0.0866455016066771,0.5860820611317953,0.032821864726297355,1,3601,"{'max_features': 1, 'n_estimators': 3601}",0.827106993424985,0.854923659604687,0.8840099420049711,0.8553468650115477,0.023232458850875475,6961
7.793325583140056,0.042162436524994434,0.6787354946136475,0.10781512672669026,1,3651,"{'max_features': 1, 'n_estimators': 3651}",0.8273759713090256,0.8548053024026512,0.8836252810983548,0.8552688516033439,0.022966023764684474,6969
7.984888315200806,0.31745375780535307,0.5920182863871256,0.05727176269376275,1,3701,"{'max_features': 1, 'n_estimators': 3701}",0.827495517035266,0.8547757131021423,0.8833589773937744,0.855210069177061,0.022808230235400035,6976
7.803156614303589,0.23916329483384047,0.7299354871114095,0.05400371886808282,1,3751,"{'max_features': 1, 'n_estimators': 3751}",0.8275851763299462,0.8548053024026512,0.8832997987927566,0.8552300925084513,0.022747382618942658,6974
8.237107356389364,0.0499293634311163,0.6684436798095703,0.03426842755187053,1,3801,"{'max_features': 1, 'n_estimators': 3801}",0.8276449491930663,0.8554562670138477,0.8834477452953011,0.8555163205007382,0.022781435688192322,6951
8.11664859453837,0.1528044895254092,0.6792813936869303,0.007961674318261211,1,3851,"{'max_features': 1, 'n_estimators': 3851}",0.8274357441721458,0.8551011954077405,0.8838619955024264,0.8554663116941043,0.023037367358618666,6953
8.150880336761475,0.2966425081371509,0.7280599276224772,0.06112211721100495,1,3901,"{'max_features': 1, 'n_estimators': 3901}",0.8271966527196652,0.8548644810036691,0.8832702094922477,0.8551104477385273,0.02289259439219007,6979
8.217244227727255,0.03241901440007157,0.7597361405690511,0.008582317112598528,1,3951,"{'max_features': 1, 'n_estimators': 3951}",0.8274058577405856,0.8547757131021422,0.8835661024973369,0.8552492244466882,0.02292976860661868,6971
8.707012414932251,0.26165688543896326,0.6857796510060629,0.07142133857741584,1,4001,"{'max_features': 1, 'n_estimators': 4001}",0.8277346084877466,0.8546869452006155,0.8832406201917387,0.8552207246267002,0.022663377567898824,6975
8.496007680892944,0.3401674492866236,0.6354263623555502,0.010179287920610113,1,4051,"{'max_features': 1, 'n_estimators': 4051}",0.8276748356246264,0.8548053024026512,0.8835069238963191,0.8553290206411989,0.022796362733113994,6962
8.523913780848185,0.1749617562864453,0.7460713386535645,0.16130852520917877,1,4101,"{'max_features': 1, 'n_estimators': 4101}",0.8273460848774655,0.8544502307965439,0.8833885666942832,0.8550616274560975,0.022883331582232085,6982
8.500252644220987,0.16093574825073448,0.754580020904541,0.06854064761579237,1,4151,"{'max_features': 1, 'n_estimators': 4151}",0.8274058577405857,0.8540655698899278,0.8834181559947922,0.8549631945417685,0.022875732213290145,6985
